FIPS,crime,arrest_count_white,arrest_count_black,arrest_count_asian,arrest_count_hispanic
22055,drug,2964.0,3273.0,18.0,0.0
22055,property,1060.0,1299.0,4.0,0.0
22055,violent,150.0,313.0,1.0,0.0
22055,weapon,88.0,252.0,3.0,0.0
22057,drug,99.0,279.0,3.0,0.0
22057,property,38.0,140.0,0.0,0.0
22057,violent,6.0,40.0,0.0,0.0
22057,weapon,0.0,12.0,0.0,0.0
22059,drug,153.0,63.0,0.0,0.0
22059,property,25.0,4.0,0.0,0.0
22059,violent,22.0,12.0,0.0,0.0
22059,weapon,2.0,0.0,0.0,0.0
22061,drug,390.0,750.0,0.0,0.0
22061,property,134.0,249.0,0.0,0.0
22061,violent,20.0,75.0,0.0,0.0
22061,weapon,5.0,6.0,0.0,0.0
22063,drug,2514.0,333.0,3.0,0.0
22063,property,774.0,144.0,2.0,0.0
22063,violent,205.0,36.0,1.0,0.0
22063,weapon,63.0,6.0,0.0,0.0
22065,drug,9.0,45.0,3.0,0.0
22065,property,12.0,19.0,0.0,0.0
22065,violent,2.0,15.0,0.0,0.0
22065,weapon,0.0,5.0,0.0,0.0
22067,drug,63.0,153.0,0.0,0.0
22067,property,68.0,63.0,0.0,0.0
22067,violent,3.0,25.0,0.0,0.0
22067,weapon,4.0,10.0,0.0,0.0
22069,drug,291.0,312.0,0.0,0.0
22069,property,91.0,96.0,0.0,0.0
22069,violent,50.0,46.0,0.0,0.0
22069,weapon,9.0,14.0,0.0,0.0
22071,drug,474.0,1890.0,0.0,0.0
22071,property,177.0,629.0,4.0,0.0
22071,violent,67.0,488.0,3.0,0.0
22071,weapon,8.0,135.0,0.0,0.0
22073,drug,1326.0,1614.0,6.0,0.0
22073,property,473.0,665.0,2.0,0.0
22073,violent,91.0,244.0,0.0,0.0
22073,weapon,38.0,39.0,0.0,0.0
22075,drug,357.0,297.0,12.0,0.0
22075,property,66.0,35.0,0.0,0.0
22075,violent,10.0,18.0,0.0,0.0
22075,weapon,6.0,11.0,0.0,0.0
22079,drug,1750.0,1753.0,9.0,0.0
22079,property,694.0,941.0,3.0,0.0
22079,violent,120.0,293.0,0.0,0.0
22079,weapon,39.0,62.0,0.0,0.0
22081,drug,54.0,42.0,0.0,0.0
22081,property,15.0,12.0,0.0,0.0
22081,violent,7.0,11.0,0.0,0.0
22081,weapon,2.0,0.0,0.0,0.0
22083,drug,240.0,348.0,0.0,0.0
22083,property,55.0,103.0,0.0,0.0
22083,violent,18.0,35.0,0.0,0.0
22083,weapon,4.0,8.0,0.0,0.0
22085,drug,330.0,270.0,0.0,0.0
22085,property,41.0,52.0,0.0,0.0
22085,violent,6.0,10.0,0.0,0.0
22085,weapon,6.0,2.0,0.0,0.0
22087,drug,792.0,582.0,3.0,0.0
22087,property,221.0,184.0,1.0,0.0
22087,violent,93.0,89.0,0.0,0.0
22087,weapon,17.0,26.0,0.0,0.0
22089,drug,540.0,579.0,3.0,0.0
22089,property,122.0,151.0,0.0,0.0
22089,violent,47.0,82.0,0.0,0.0
22089,weapon,20.0,22.0,2.0,0.0
22091,drug,16.0,19.0,0.0,0.0
22091,property,13.0,31.0,0.0,0.0
22091,violent,7.0,18.0,0.0,0.0
22091,weapon,3.0,4.0,0.0,0.0
22093,drug,57.0,183.0,0.0,0.0
22093,property,11.0,20.0,0.0,0.0
22093,violent,6.0,15.0,0.0,0.0
22093,weapon,0.0,5.0,0.0,0.0
22097,drug,312.0,903.0,3.0,0.0
22097,property,193.0,526.0,1.0,0.0
22097,violent,25.0,183.0,0.0,0.0
22097,weapon,4.0,16.0,0.0,0.0
22099,drug,189.0,150.0,0.0,0.0
22099,property,70.0,43.0,0.0,0.0
22099,violent,36.0,45.0,0.0,0.0
22099,weapon,7.0,7.0,0.0,0.0
22101,drug,762.0,654.0,3.0,0.0
22101,property,192.0,165.0,2.0,0.0
22101,violent,49.0,78.0,0.0,0.0
22101,weapon,14.0,19.0,0.0,0.0
22103,drug,3363.0,1293.0,6.0,0.0
22103,property,1071.0,550.0,7.0,0.0
22103,violent,173.0,150.0,0.0,0.0
22103,weapon,38.0,18.0,0.0,0.0
22105,drug,177.0,153.0,3.0,0.0
22105,property,131.0,225.0,0.0,0.0
22105,violent,52.0,105.0,0.0,0.0
22105,weapon,11.0,25.0,0.0,0.0
22107,drug,3.0,24.0,0.0,0.0
22107,property,2.0,6.0,0.0,0.0
22107,violent,1.0,1.0,0.0,0.0
22107,weapon,1.0,0.0,0.0,0.0
22109,drug,501.0,249.0,0.0,0.0
22109,property,636.0,453.0,2.0,0.0
22109,violent,54.0,104.0,0.0,0.0
22109,weapon,12.0,19.0,1.0,0.0
22111,drug,369.0,261.0,6.0,0.0
22111,property,69.0,65.0,0.0,0.0
22111,violent,25.0,39.0,0.0,0.0
22111,weapon,12.0,5.0,0.0,0.0
22113,drug,339.0,270.0,3.0,0.0
22113,property,208.0,132.0,2.0,0.0
22113,violent,56.0,44.0,1.0,0.0
22113,weapon,11.0,12.0,0.0,0.0
22115,drug,396.0,156.0,0.0,0.0
22115,property,241.0,75.0,1.0,0.0
22115,violent,36.0,17.0,1.0,0.0
22115,weapon,8.0,3.0,1.0,0.0
22117,drug,441.0,300.0,0.0,0.0
22117,property,275.0,154.0,0.0,0.0
22117,violent,59.0,54.0,0.0,0.0
22117,weapon,7.0,21.0,0.0,0.0
22119,drug,309.0,327.0,0.0,0.0
22119,property,73.0,112.0,0.0,0.0
22119,violent,60.0,33.0,0.0,0.0
22119,weapon,4.0,8.0,0.0,0.0
22121,drug,228.0,327.0,0.0,0.0
22121,property,66.0,100.0,0.0,0.0
22121,violent,20.0,38.0,0.0,0.0
22121,weapon,2.0,5.0,0.0,0.0
22123,drug,45.0,21.0,0.0,0.0
22123,property,23.0,38.0,0.0,0.0
22123,violent,4.0,2.0,0.0,0.0
22125,drug,15.0,21.0,0.0,0.0
22125,property,7.0,6.0,0.0,0.0
22125,violent,4.0,10.0,0.0,0.0
22125,weapon,0.0,4.0,0.0,0.0
22127,drug,57.0,60.0,0.0,0.0
22127,property,63.0,43.0,0.0,0.0
22127,violent,17.0,41.0,0.0,0.0
22127,weapon,0.0,2.0,0.0,0.0
23001,drug,1414.0,313.0,9.0,0.0
23001,property,685.0,78.0,2.0,0.0
23001,violent,70.0,15.0,0.0,0.0
23001,weapon,15.0,2.0,0.0,0.0
23003,drug,852.0,9.0,0.0,0.0
23003,property,430.0,8.0,1.0,0.0
23003,violent,56.0,10.0,0.0,0.0
23003,weapon,8.0,0.0,0.0,0.0
23005,drug,3229.0,393.0,18.0,0.0
23005,property,1726.0,141.0,19.0,0.0
23005,violent,134.0,31.0,3.0,0.0
23005,weapon,79.0,12.0,0.0,0.0
23007,drug,471.0,6.0,3.0,0.0
23007,property,128.0,3.0,0.0,0.0
23007,violent,14.0,0.0,0.0,0.0
23007,weapon,10.0,0.0,0.0,0.0
23009,drug,639.0,30.0,0.0,0.0
23009,property,190.0,0.0,1.0,0.0
23009,violent,31.0,0.0,0.0,0.0
23009,weapon,10.0,0.0,1.0,0.0
23011,drug,1367.0,99.0,0.0,0.0
23011,property,798.0,23.0,8.0,0.0
23011,violent,65.0,9.0,0.0,0.0
23011,weapon,14.0,2.0,0.0,0.0
23013,drug,570.0,21.0,0.0,0.0
23013,property,184.0,5.0,0.0,0.0
23013,violent,10.0,1.0,0.0,0.0
23013,weapon,4.0,2.0,0.0,0.0
23015,drug,366.0,12.0,0.0,0.0
23015,property,99.0,1.0,0.0,0.0
23015,violent,25.0,0.0,0.0,0.0
23015,weapon,3.0,0.0,0.0,0.0
23017,drug,741.0,15.0,0.0,0.0
23017,property,150.0,0.0,0.0,0.0
23017,violent,21.0,0.0,0.0,0.0
23017,weapon,13.0,0.0,0.0,0.0
23019,drug,1764.0,162.0,3.0,0.0
23019,property,967.0,36.0,2.0,0.0
23019,violent,44.0,3.0,1.0,0.0
23019,weapon,23.0,0.0,0.0,0.0
23021,drug,54.0,0.0,0.0,0.0
23021,property,68.0,0.0,0.0,0.0
23021,violent,15.0,1.0,0.0,0.0
23021,weapon,7.0,0.0,0.0,0.0
23023,drug,552.0,18.0,3.0,0.0
23023,property,125.0,2.0,1.0,0.0
23023,violent,10.0,0.0,0.0,0.0
23023,weapon,3.0,0.0,0.0,0.0
23025,drug,399.0,9.0,0.0,0.0
23025,property,324.0,2.0,0.0,0.0
23025,violent,19.0,1.0,0.0,0.0
23025,weapon,10.0,0.0,0.0,0.0
23027,drug,489.0,12.0,0.0,0.0
23027,property,132.0,3.0,0.0,0.0
23027,violent,12.0,0.0,0.0,0.0
23027,weapon,4.0,0.0,0.0,0.0
23029,drug,141.0,0.0,0.0,0.0
23029,property,90.0,1.0,1.0,0.0
23029,violent,19.0,0.0,0.0,0.0
23029,weapon,6.0,0.0,0.0,0.0
23031,drug,2977.0,183.0,12.0,0.0
23031,property,792.0,16.0,14.0,0.0
23031,violent,131.0,9.0,0.0,0.0
23031,weapon,38.0,2.0,0.0,0.0
24001,drug,875.0,305.0,12.0,0.0
24001,property,847.0,140.0,4.0,0.0
24001,violent,78.0,34.0,1.0,0.0
24001,weapon,20.0,4.0,0.0,0.0
24003,drug,5577.0,3057.0,48.0,0.0
24003,property,2047.0,1541.0,30.0,0.0
24003,violent,414.0,472.0,2.0,0.0
24003,weapon,113.0,96.0,0.0,0.0
24005,drug,5866.0,6124.0,102.0,0.0
24005,property,1996.0,2303.0,37.0,0.0
24005,violent,680.0,1149.0,13.0,0.0
24005,weapon,137.0,230.0,3.0,0.0
24009,drug,1692.0,642.0,15.0,0.0
24009,property,441.0,125.0,4.0,0.0
24009,violent,37.0,35.0,0.0,0.0
24009,weapon,24.0,9.0,0.0,0.0
24011,drug,402.0,135.0,30.0,0.0
24011,property,257.0,93.0,3.0,0.0
24011,violent,25.0,18.0,0.0,0.0
24011,weapon,9.0,3.0,1.0,0.0
24013,drug,1596.0,372.0,0.0,0.0
24013,property,624.0,109.0,2.0,0.0
24013,violent,154.0,36.0,1.0,0.0
24013,weapon,16.0,6.0,0.0,0.0
24015,drug,1995.0,778.0,22.0,0.0
24015,property,1019.0,152.0,1.0,0.0
24015,violent,200.0,75.0,1.0,0.0
24015,weapon,29.0,10.0,0.0,0.0
24017,drug,1062.0,2262.0,18.0,0.0
24017,property,646.0,999.0,7.0,0.0
24017,violent,127.0,310.0,2.0,0.0
24017,weapon,37.0,55.0,0.0,0.0
24019,drug,483.0,570.0,3.0,0.0
24019,property,142.0,171.0,2.0,0.0
24019,violent,23.0,75.0,4.0,0.0
24019,weapon,10.0,13.0,0.0,0.0
24021,drug,2475.0,912.0,30.0,0.0
24021,property,702.0,275.0,7.0,0.0
24021,violent,163.0,124.0,0.0,0.0
24021,weapon,33.0,27.0,0.0,0.0
24023,drug,813.0,117.0,6.0,0.0
24023,property,157.0,2.0,1.0,0.0
24023,violent,35.0,3.0,0.0,0.0
24023,weapon,7.0,0.0,0.0,0.0
24025,drug,1602.0,1047.0,18.0,0.0
24025,property,761.0,316.0,11.0,0.0
24025,violent,145.0,130.0,1.0,0.0
24025,weapon,38.0,26.0,0.0,0.0
24027,drug,1926.0,1365.0,84.0,0.0
24027,property,476.0,712.0,30.0,0.0
24027,violent,108.0,248.0,13.0,0.0
24027,weapon,23.0,31.0,3.0,0.0
24029,drug,384.0,171.0,0.0,0.0
24029,property,85.0,29.0,0.0,0.0
24029,violent,12.0,18.0,0.0,0.0
24029,weapon,1.0,0.0,0.0,0.0
24031,drug,5790.0,6672.0,339.0,0.0
24031,property,1047.0,1513.0,48.0,0.0
24031,violent,249.0,323.0,18.0,0.0
24031,weapon,129.0,177.0,8.0,0.0
24033,drug,2421.0,14241.0,129.0,0.0
24033,property,590.0,2537.0,27.0,0.0
24033,violent,288.0,1270.0,9.0,0.0
24033,weapon,46.0,254.0,2.0,0.0
24035,drug,594.0,222.0,0.0,0.0
24035,property,159.0,43.0,0.0,0.0
24035,violent,54.0,20.0,0.0,0.0
24035,weapon,8.0,1.0,0.0,0.0
24037,drug,765.0,573.0,3.0,0.0
24037,property,439.0,249.0,3.0,0.0
24037,violent,77.0,106.0,2.0,0.0
24037,weapon,9.0,7.0,0.0,0.0
24039,drug,204.0,363.0,0.0,0.0
24039,property,47.0,70.0,0.0,0.0
24039,violent,13.0,29.0,0.0,0.0
24039,weapon,7.0,3.0,0.0,0.0
24041,drug,483.0,258.0,3.0,0.0
24041,property,110.0,82.0,0.0,0.0
24041,violent,15.0,26.0,0.0,0.0
24041,weapon,5.0,5.0,0.0,0.0
24043,drug,1434.0,627.0,3.0,0.0
24043,property,826.0,293.0,4.0,0.0
24043,violent,261.0,129.0,0.0,0.0
24043,weapon,43.0,46.0,0.0,0.0
24045,drug,1536.0,1539.0,3.0,0.0
24045,property,692.0,754.0,6.0,0.0
24045,violent,97.0,209.0,0.0,0.0
24045,weapon,22.0,45.0,0.0,0.0
24047,drug,3459.0,1786.0,6.0,0.0
24047,property,386.0,207.0,4.0,0.0
24047,violent,64.0,82.0,1.0,0.0
24047,weapon,71.0,38.0,2.0,0.0
24510,drug,6594.0,34449.0,129.0,0.0
24510,property,888.0,3800.0,11.0,0.0
24510,violent,189.0,2403.0,5.0,0.0
24510,weapon,118.0,1203.0,5.0,0.0
25001,drug,1027.0,153.0,6.0,0.0
25001,property,609.0,125.0,0.0,0.0
25001,violent,377.0,70.0,4.0,0.0
25001,weapon,45.0,13.0,0.0,0.0
25003,drug,413.0,114.0,0.0,0.0
25003,property,387.0,50.0,0.0,0.0
25003,violent,104.0,24.0,1.0,0.0
25003,weapon,17.0,6.0,0.0,0.0
25005,drug,2331.0,544.0,30.0,0.0
25005,property,1889.0,303.0,15.0,0.0
25005,violent,745.0,209.0,13.0,0.0
25005,weapon,107.0,32.0,1.0,0.0
25007,drug,42.0,0.0,0.0,0.0
25007,property,9.0,1.0,0.0,0.0
25007,violent,11.0,3.0,0.0,0.0
25007,weapon,1.0,0.0,0.0,0.0
25009,drug,3383.0,301.0,24.0,0.0
25009,property,1757.0,222.0,13.0,0.0
25009,violent,852.0,158.0,8.0,0.0
25009,weapon,72.0,11.0,2.0,0.0
25011,drug,313.0,28.0,12.0,0.0
25011,property,172.0,11.0,1.0,0.0
25011,violent,88.0,10.0,0.0,0.0
25011,weapon,12.0,0.0,0.0,0.0
25013,drug,3734.0,471.0,12.0,0.0
25013,property,1248.0,249.0,7.0,0.0
25013,violent,355.0,132.0,2.0,0.0
25013,weapon,84.0,37.0,0.0,0.0
25015,drug,456.0,57.0,6.0,0.0
25015,property,314.0,30.0,5.0,0.0
25015,violent,103.0,15.0,1.0,0.0
25015,weapon,6.0,2.0,0.0,0.0
25017,drug,2806.0,436.0,36.0,0.0
25017,property,1982.0,451.0,60.0,0.0
25017,violent,916.0,206.0,43.0,0.0
25017,weapon,100.0,22.0,11.0,0.0
25019,drug,21.0,3.0,0.0,0.0
25019,property,13.0,1.0,0.0,0.0
25019,violent,2.0,1.0,0.0,0.0
25019,weapon,1.0,0.0,0.0,0.0
25021,drug,1718.0,363.0,24.0,0.0
25021,property,1156.0,427.0,36.0,0.0
25021,violent,380.0,191.0,25.0,0.0
25021,weapon,30.0,30.0,1.0,0.0
25023,drug,1497.0,674.0,12.0,0.0
25023,property,1144.0,359.0,8.0,0.0
25023,violent,474.0,367.0,3.0,0.0
25023,weapon,49.0,50.0,0.0,0.0
25025,drug,4951.0,3693.0,117.0,0.0
25025,property,1577.0,1252.0,60.0,0.0
25025,violent,1234.0,1881.0,41.0,0.0
25025,weapon,98.0,344.0,8.0,0.0
25027,drug,3072.0,438.0,48.0,0.0
25027,property,2164.0,189.0,38.0,0.0
25027,violent,1164.0,225.0,28.0,0.0
25027,weapon,116.0,29.0,6.0,0.0
26001,drug,77.0,12.0,0.0,0.0
26001,property,10.0,0.0,0.0,0.0
26001,violent,2.0,0.0,0.0,0.0
26001,weapon,6.0,0.0,0.0,0.0
26003,drug,171.0,0.0,0.0,0.0
26003,property,11.0,0.0,0.0,0.0
26003,violent,6.0,2.0,0.0,0.0
26003,weapon,3.0,0.0,0.0,0.0
26005,drug,1135.0,114.0,9.0,0.0
26005,property,97.0,20.0,1.0,0.0
26005,violent,87.0,10.0,0.0,0.0
26005,weapon,20.0,6.0,0.0,0.0
26007,drug,398.0,6.0,0.0,0.0
26007,property,75.0,7.0,0.0,0.0
26007,violent,42.0,0.0,0.0,0.0
26007,weapon,6.0,0.0,0.0,0.0
26009,drug,172.0,3.0,0.0,0.0
26009,property,11.0,0.0,0.0,0.0
26009,violent,11.0,0.0,0.0,0.0
26009,weapon,2.0,0.0,0.0,0.0
26011,drug,264.0,12.0,0.0,0.0
26011,property,16.0,0.0,0.0,0.0
26011,violent,16.0,0.0,0.0,0.0
26011,weapon,2.0,0.0,0.0,0.0
26013,drug,75.0,3.0,0.0,0.0
26013,property,3.0,0.0,0.0,0.0
26013,violent,6.0,0.0,1.0,0.0
26013,weapon,3.0,0.0,0.0,0.0
26015,drug,360.0,0.0,0.0,0.0
26015,property,54.0,0.0,0.0,0.0
26015,violent,24.0,2.0,0.0,0.0
26015,weapon,5.0,0.0,0.0,0.0
26017,drug,531.0,120.0,0.0,0.0
26017,property,189.0,23.0,0.0,0.0
26017,violent,89.0,23.0,0.0,0.0
26017,weapon,6.0,2.0,0.0,0.0
26019,drug,150.0,0.0,0.0,0.0
26019,property,4.0,0.0,0.0,0.0
26019,violent,7.0,0.0,0.0,0.0
26021,drug,1770.0,811.0,3.0,0.0
26021,property,190.0,143.0,0.0,0.0
26021,violent,74.0,66.0,0.0,0.0
26021,weapon,20.0,22.0,0.0,0.0
26023,drug,751.0,45.0,9.0,0.0
26023,property,73.0,0.0,0.0,0.0
26023,violent,69.0,2.0,0.0,0.0
26023,weapon,11.0,2.0,0.0,0.0
26025,drug,972.0,549.0,3.0,0.0
26025,property,322.0,199.0,3.0,0.0
26025,violent,121.0,82.0,0.0,0.0
26025,weapon,25.0,35.0,0.0,0.0
26027,drug,304.0,25.0,0.0,0.0
26027,property,23.0,1.0,0.0,0.0
26027,violent,17.0,1.0,0.0,0.0
26027,weapon,8.0,0.0,0.0,0.0
26029,drug,175.0,0.0,0.0,0.0
26029,property,30.0,2.0,1.0,0.0
26029,violent,15.0,0.0,0.0,0.0
26029,weapon,3.0,0.0,0.0,0.0
26031,drug,315.0,0.0,0.0,0.0
26031,property,66.0,0.0,0.0,0.0
26031,violent,13.0,1.0,0.0,0.0
26031,weapon,5.0,0.0,0.0,0.0
26033,drug,315.0,21.0,0.0,0.0
26033,property,52.0,1.0,0.0,0.0
26033,violent,25.0,2.0,0.0,0.0
26033,weapon,5.0,0.0,1.0,0.0
26035,drug,346.0,3.0,0.0,0.0
26035,property,84.0,1.0,0.0,0.0
26035,violent,40.0,1.0,0.0,0.0
26035,weapon,14.0,0.0,0.0,0.0
26037,drug,436.0,105.0,0.0,0.0
26037,property,34.0,5.0,0.0,0.0
26037,violent,9.0,3.0,0.0,0.0
26037,weapon,10.0,0.0,0.0,0.0
26039,drug,829.0,15.0,0.0,0.0
26039,property,33.0,1.0,0.0,0.0
26039,violent,5.0,0.0,0.0,0.0
26039,weapon,5.0,0.0,0.0,0.0
26041,drug,582.0,15.0,0.0,0.0
26041,property,104.0,3.0,0.0,0.0
26041,violent,20.0,1.0,0.0,0.0
26041,weapon,7.0,0.0,0.0,0.0
26043,drug,174.0,0.0,0.0,0.0
26043,property,1.0,0.0,0.0,0.0
26043,violent,6.0,0.0,0.0,0.0
26045,drug,417.0,71.0,0.0,0.0
26045,property,163.0,66.0,0.0,0.0
26045,violent,38.0,13.0,0.0,0.0
26045,weapon,9.0,7.0,0.0,0.0
26047,drug,624.0,12.0,0.0,0.0
26047,property,59.0,1.0,1.0,0.0
26047,violent,22.0,1.0,2.0,0.0
26047,weapon,6.0,0.0,0.0,0.0
26049,drug,3161.0,3169.0,3.0,0.0
26049,property,1280.0,1342.0,0.0,0.0
26049,violent,259.0,362.0,0.0,0.0
26049,weapon,69.0,204.0,0.0,0.0
26051,drug,400.0,3.0,0.0,0.0
26051,property,66.0,3.0,0.0,0.0
26051,violent,21.0,0.0,1.0,0.0
26051,weapon,9.0,0.0,0.0,0.0
26053,drug,153.0,9.0,0.0,0.0
26053,property,20.0,0.0,0.0,0.0
26053,violent,4.0,0.0,0.0,0.0
26053,weapon,2.0,0.0,0.0,0.0
26055,drug,586.0,68.0,0.0,0.0
26055,property,227.0,12.0,1.0,0.0
26055,violent,63.0,2.0,0.0,0.0
26055,weapon,12.0,0.0,0.0,0.0
26057,drug,786.0,36.0,3.0,0.0
26057,property,61.0,0.0,0.0,0.0
26057,violent,14.0,6.0,0.0,0.0
26057,weapon,6.0,0.0,0.0,0.0
26059,drug,382.0,9.0,0.0,0.0
26059,property,98.0,5.0,0.0,0.0
26059,violent,45.0,3.0,0.0,0.0
26059,weapon,5.0,0.0,0.0,0.0
26061,drug,204.0,6.0,0.0,0.0
26061,property,76.0,1.0,1.0,0.0
26061,violent,16.0,0.0,0.0,0.0
26061,weapon,1.0,0.0,0.0,0.0
26063,drug,87.0,0.0,0.0,0.0
26063,property,7.0,1.0,0.0,0.0
26063,violent,22.0,0.0,0.0,0.0
26063,weapon,6.0,0.0,0.0,0.0
26065,drug,1004.0,768.0,3.0,0.0
26065,property,202.0,193.0,6.0,0.0
26065,violent,187.0,230.0,3.0,0.0
26065,weapon,19.0,32.0,0.0,0.0
26067,drug,425.0,30.0,0.0,0.0
26067,property,92.0,8.0,0.0,0.0
26067,violent,40.0,11.0,0.0,0.0
26067,weapon,9.0,1.0,0.0,0.0
26069,drug,352.0,15.0,0.0,0.0
26069,property,115.0,2.0,0.0,0.0
26069,violent,34.0,2.0,0.0,0.0
26069,weapon,5.0,0.0,0.0,0.0
26071,drug,138.0,3.0,0.0,0.0
26071,property,14.0,0.0,0.0,0.0
26071,violent,6.0,0.0,0.0,0.0
26071,weapon,1.0,0.0,0.0,0.0
26073,drug,459.0,72.0,3.0,0.0
26073,property,198.0,19.0,1.0,0.0
26073,violent,52.0,10.0,0.0,0.0
26073,weapon,17.0,1.0,0.0,0.0
26075,drug,566.0,239.0,0.0,0.0
26075,property,110.0,49.0,1.0,0.0
26075,violent,69.0,46.0,0.0,0.0
26075,weapon,17.0,22.0,0.0,0.0
26077,drug,1290.0,1128.0,15.0,0.0
26077,property,618.0,612.0,3.0,0.0
26077,violent,130.0,186.0,1.0,0.0
26077,weapon,23.0,46.0,1.0,0.0
26079,drug,237.0,12.0,0.0,0.0
26079,property,11.0,0.0,0.0,0.0
26079,violent,25.0,1.0,0.0,0.0
26079,weapon,1.0,0.0,0.0,0.0
26081,drug,3099.0,1517.0,30.0,0.0
26081,property,1342.0,1144.0,19.0,0.0
26081,violent,246.0,332.0,8.0,0.0
26081,weapon,69.0,92.0,1.0,0.0
26083,drug,3.0,0.0,0.0,0.0
26083,property,1.0,0.0,0.0,0.0
26083,weapon,2.0,0.0,0.0,0.0
26085,drug,78.0,34.0,0.0,0.0
26085,property,17.0,4.0,0.0,0.0
26085,violent,8.0,4.0,0.0,0.0
26085,weapon,3.0,0.0,0.0,0.0
26087,drug,1042.0,48.0,0.0,0.0
26087,property,184.0,3.0,0.0,0.0
26087,violent,74.0,4.0,0.0,0.0
26087,weapon,11.0,0.0,0.0,0.0
26089,drug,35.0,0.0,0.0,0.0
26089,property,6.0,0.0,0.0,0.0
26089,violent,5.0,0.0,0.0,0.0
26089,weapon,0.0,0.0,0.0,0.0
26091,drug,322.0,93.0,0.0,0.0
26091,property,129.0,13.0,0.0,0.0
26091,violent,38.0,2.0,0.0,0.0
26091,weapon,5.0,0.0,0.0,0.0
26093,drug,1033.0,72.0,0.0,0.0
26093,property,279.0,29.0,0.0,0.0
26093,violent,85.0,8.0,0.0,0.0
26093,weapon,15.0,0.0,0.0,0.0
26095,drug,88.0,0.0,0.0,0.0
26095,property,10.0,0.0,0.0,0.0
26095,violent,13.0,0.0,0.0,0.0
26095,weapon,3.0,0.0,0.0,0.0
26097,drug,223.0,3.0,0.0,0.0
26097,property,9.0,0.0,0.0,0.0
26097,violent,7.0,0.0,0.0,0.0
26097,weapon,5.0,0.0,0.0,0.0
26099,drug,6689.0,3303.0,18.0,0.0
26099,property,1803.0,972.0,18.0,0.0
26099,violent,480.0,389.0,3.0,0.0
26099,weapon,78.0,108.0,0.0,0.0
26101,drug,309.0,9.0,0.0,0.0
26101,property,38.0,3.0,0.0,0.0
26101,violent,15.0,1.0,0.0,0.0
26101,weapon,5.0,0.0,0.0,0.0
26103,drug,739.0,48.0,3.0,0.0
26103,property,220.0,9.0,2.0,0.0
26103,violent,27.0,1.0,0.0,0.0
26103,weapon,16.0,0.0,0.0,0.0
26105,drug,313.0,3.0,0.0,0.0
26105,property,69.0,3.0,0.0,0.0
26105,violent,25.0,1.0,0.0,0.0
26105,weapon,2.0,0.0,0.0,0.0
26107,drug,494.0,58.0,0.0,0.0
26107,property,110.0,20.0,0.0,0.0
26107,violent,63.0,7.0,0.0,0.0
26107,weapon,8.0,0.0,0.0,0.0
26109,drug,431.0,9.0,0.0,0.0
26109,property,67.0,2.0,1.0,0.0
26109,violent,14.0,0.0,0.0,0.0
26109,weapon,7.0,0.0,0.0,0.0
26111,drug,368.0,54.0,0.0,0.0
26111,property,119.0,22.0,0.0,0.0
26111,violent,31.0,1.0,0.0,0.0
26111,weapon,11.0,0.0,0.0,0.0
26113,drug,96.0,3.0,0.0,0.0
26113,property,22.0,0.0,0.0,0.0
26113,violent,15.0,0.0,0.0,0.0
26113,weapon,1.0,0.0,0.0,0.0
26115,drug,599.0,290.0,0.0,0.0
26115,property,173.0,11.0,0.0,0.0
26115,violent,65.0,12.0,0.0,0.0
26115,weapon,21.0,6.0,0.0,0.0
26117,drug,423.0,6.0,0.0,0.0
26117,property,93.0,5.0,1.0,0.0
26117,violent,40.0,3.0,0.0,0.0
26117,weapon,11.0,0.0,0.0,0.0
26119,drug,90.0,0.0,0.0,0.0
26119,property,2.0,0.0,0.0,0.0
26121,drug,702.0,733.0,0.0,0.0
26121,property,316.0,211.0,0.0,0.0
26121,violent,89.0,105.0,0.0,0.0
26121,weapon,25.0,58.0,0.0,0.0
26123,drug,567.0,12.0,0.0,0.0
26123,property,143.0,3.0,0.0,0.0
26123,violent,53.0,3.0,0.0,0.0
26123,weapon,13.0,0.0,0.0,0.0
26125,drug,4899.0,3952.0,36.0,0.0
26125,property,1719.0,1313.0,26.0,0.0
26125,violent,352.0,496.0,4.0,0.0
26125,weapon,98.0,167.0,1.0,0.0
26127,drug,303.0,3.0,0.0,0.0
26127,property,55.0,2.0,0.0,0.0
26127,violent,43.0,2.0,0.0,0.0
26127,weapon,4.0,0.0,0.0,0.0
26129,drug,663.0,45.0,0.0,0.0
26129,property,107.0,2.0,0.0,0.0
26129,violent,22.0,0.0,0.0,0.0
26129,weapon,8.0,0.0,0.0,0.0
26131,drug,81.0,0.0,0.0,0.0
26131,property,8.0,0.0,0.0,0.0
26131,violent,3.0,0.0,0.0,0.0
26131,weapon,1.0,0.0,0.0,0.0
26133,drug,282.0,6.0,0.0,0.0
26133,property,21.0,3.0,0.0,0.0
26133,violent,18.0,1.0,0.0,0.0
26133,weapon,5.0,0.0,0.0,0.0
26135,drug,60.0,0.0,0.0,0.0
26135,property,3.0,0.0,0.0,0.0
26135,violent,8.0,0.0,0.0,0.0
26135,weapon,0.0,0.0,0.0,0.0
26137,drug,540.0,6.0,0.0,0.0
26137,property,100.0,2.0,1.0,0.0
26137,violent,24.0,0.0,0.0,0.0
26137,weapon,4.0,0.0,0.0,0.0
26139,drug,1981.0,330.0,45.0,0.0
26139,property,519.0,107.0,16.0,0.0
26139,violent,144.0,39.0,5.0,0.0
